,DELAY BETWEEN RATES (ms),Batch Size,Number of Batches (per run),Number of runs,Delay Increment,Batch Size Increment,,,,,,
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.366,109.374,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.366,109.374,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44415,1.44427,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44415,1.44427,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13806,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.47,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.47,124.48,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10621,1.10629,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13807,1.13816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7881,0.78816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7881,0.78816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44414,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7881,0.78816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.7881,0.78816,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.484,124.494,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.484,124.494,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67325,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67332,3.67355,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.484,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.484,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10619,1.10627,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44404,1.44416,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.384,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67358,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78817,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.483,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78812,0.78818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.478,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.478,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67335,3.67365,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44403,1.44415,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67368,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44402,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44402,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.488,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10617,1.10625,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44402,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44402,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.37,109.378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44411,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.498,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.498,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13809,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.371,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.371,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67345,3.67375,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.371,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.371,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.13808,1.13818,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.498,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.488,124.498,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78828,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10631,1.10639,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44399,1.44402,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.13819,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78822,0.78826,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67378,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.376,109.379,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.377,109.385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.377,109.385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.377,109.385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,JPY,109.377,109.385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67355,3.67385,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67365,3.67388,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67365,3.67388,Market,0,A
FX,2,FXSPOT,SP,,SIMU,USD,AED,3.67365,3.67388,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.497,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,GBP,0.78819,0.78825,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44389,1.44401,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,JPY,124.487,124.489,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,USD,1.1381,1.1382,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10618,1.10626,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44388,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44386,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,GBP,USD,1.44386,1.44398,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10616,1.10624,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10616,1.10624,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10616,1.10624,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10616,1.10624,Market,0,A
FX,2,FXSPOT,SP,,SIMU,EUR,INR,1.10616,1.10624,Market,0,A
